# Comprimento_de_Onda(Angstrom) Fluxo
4.141027905951800676e+03 6.262702704466567609e-18
4.142030959733593590e+03 6.115845472104209353e-18
4.143034013515387414e+03 5.938666280027494760e-18
4.144037067297181238e+03 5.934561396237700360e-18
4.145040121078975062e+03 5.873868259562540784e-18
4.146043174860768886e+03 5.826175093394264591e-18
4.147046228642562710e+03 5.787918817244299614e-18
4.148049282424355624e+03 5.676246539417496942e-18
4.149052336206149448e+03 5.507004972498841204e-18
4.150055389987943272e+03 5.499236919366355721e-18
4.151058443769737096e+03 5.675456995522815078e-18
4.152061497551530920e+03 5.717138626589362142e-18
4.153064551333323834e+03 5.449970869263309945e-18
4.154067605115118567e+03 5.377518533000096528e-18
4.155070658896911482e+03 5.368185454148660717e-18
4.156073712678705306e+03 5.502278462478713203e-18
4.157076766460499130e+03 5.482220573395221112e-18
4.158079820242292953e+03 5.422980379466010929e-18
4.159082874024086777e+03 5.541645642191336897e-18
4.160085927805879692e+03 5.594416870140076127e-18
4.161088981587673516e+03 5.645298817569744242e-18
4.162092035369467339e+03 5.720784838729495888e-18
4.163095089151261163e+03 5.418035907354475206e-18
4.164098142933054987e+03 5.480855311794202340e-18
4.165101196714848811e+03 5.506954100891169192e-18
4.166104250496641725e+03 5.441223020695255401e-18
4.167107304278435549e+03 5.285570790469927078e-18
4.168110358060229373e+03 5.420584450821751084e-18
4.169113411842023197e+03 5.579282773652805932e-18
4.170116465623816111e+03 5.445217475873273972e-18
4.171119519405609935e+03 5.322963076470080417e-18
4.172122573187403759e+03 5.299909552798227536e-18
4.173125626969197583e+03 5.426902869930737386e-18
4.174128680750991407e+03 5.454110908229137849e-18
4.175131734532785231e+03 5.264653460729992390e-18
4.176134788314579055e+03 5.330239784318709402e-18
4.177137842096372879e+03 5.332779642389553473e-18
4.178140895878166702e+03 5.360451729011596184e-18
4.179143949659959617e+03 5.469761992599253686e-18
4.180147003441753441e+03 5.471544566819305460e-18
4.181150057223547265e+03 5.432909028358484920e-18
4.182153111005340179e+03 5.541172494880956565e-18
4.183156164787134003e+03 5.334814506696433921e-18
4.184159218568927827e+03 5.255645050268983642e-18
4.185162272350721651e+03 5.246859151392751659e-18
4.186165326132515474e+03 5.109065750592443203e-18
4.187168379914309298e+03 5.191177902049050878e-18
4.188171433696103122e+03 5.319890100494445919e-18
4.189174487477896037e+03 5.397531754330510756e-18
4.190177541259689860e+03 5.324353153489475780e-18
4.191180595041483684e+03 5.204133618393162674e-18
4.192183648823276599e+03 5.247792211123711474e-18
4.193186702605071332e+03 5.298736610689627343e-18
4.194189756386864246e+03 5.118713571666955441e-18
4.195192810168658070e+03 5.449394324376360485e-18
4.196195863950451894e+03 5.420006251573576518e-18
4.197198917732245718e+03 5.256589690528519200e-18
4.198201971514039542e+03 5.075456575123801135e-18
4.199205025295833366e+03 5.085371989126474278e-18
4.200208079077627190e+03 5.221924619007953193e-18
4.201211132859420104e+03 5.076970315644773176e-18
4.202214186641213928e+03 5.066026716140696620e-18
4.203217240423007752e+03 5.235187632949628438e-18
4.204220294204801576e+03 5.290966076015304201e-18
4.205223347986594490e+03 5.144117115459071474e-18
4.206226401768389223e+03 5.256167414825810879e-18
4.207229455550182138e+03 5.222547486009205623e-18
4.208232509331975962e+03 5.116643965774347766e-18
4.209235563113769786e+03 5.142114924786386871e-18
4.210238616895563609e+03 5.158022435146394146e-18
4.211241670677356524e+03 5.166924552898689830e-18
4.212244724459150348e+03 5.232705677521663079e-18
4.213247778240944172e+03 5.148609533365846967e-18
4.214250832022737995e+03 5.130405769625392487e-18
4.215253885804531819e+03 4.973189754452032665e-18
4.216256939586325643e+03 4.929415356435726440e-18
4.217259993368119467e+03 4.979268291183378589e-18
4.218263047149912381e+03 5.185594432914317941e-18
4.219266100931707115e+03 5.178198611057481320e-18
4.220269154713500029e+03 5.066075519796837249e-18
4.221272208495293853e+03 5.283194714160368506e-18
4.222275262277087677e+03 5.269578494097133117e-18
4.223278316058880591e+03 5.044732605631744028e-18
4.224281369840674415e+03 5.246999772096885674e-18
4.225284423622468239e+03 5.208263731191639941e-18
4.226287477404262063e+03 5.319566672874937686e-18
4.227290531186055887e+03 5.350156225517454925e-18
4.228293584967849711e+03 5.181678973484798184e-18
4.229296638749643535e+03 5.174530892221421196e-18
4.230299692531436449e+03 5.225818985331852847e-18
4.231302746313230273e+03 5.185698244081193346e-18
4.232305800095024097e+03 4.985387359764739611e-18
4.233308853876817011e+03 5.162213345719894060e-18
4.234311907658610835e+03 5.132410855430221026e-18
4.235314961440404659e+03 5.154846888774803073e-18
4.236318015222198483e+03 5.282066026214539899e-18
4.237321069003992307e+03 5.331945017151487468e-18
4.238324122785786130e+03 5.526720408808736342e-18
4.239327176567579954e+03 5.475448032129943198e-18
4.240330230349373778e+03 5.424863456130487896e-18
4.241333284131167602e+03 5.488101413960166862e-18
4.242336337912960516e+03 5.356695501849992886e-18
4.243339391694754340e+03 5.545263316600337563e-18
4.244342445476548164e+03 5.520012801221543840e-18
4.245345499258341988e+03 5.428948073995274747e-18
4.246348553040134902e+03 5.420582382870219702e-18
4.247351606821928726e+03 5.369019252206114169e-18
4.248354660603722550e+03 5.220936551766258601e-18
4.249357714385516374e+03 5.167612353578027672e-18
4.250360768167310198e+03 5.217027709781639269e-18
4.251363821949104022e+03 5.083423565193605621e-18
4.252366875730896936e+03 5.308717371960692175e-18
4.253369929512690760e+03 5.175055738320086092e-18
4.254372983294484584e+03 5.140824523030804147e-18
4.255376037076278408e+03 5.293861621749546074e-18
4.256379090858072232e+03 5.029289970775991555e-18
4.257382144639865146e+03 4.870445236976514821e-18
4.258385198421659879e+03 4.970800443252673244e-18
4.259388252203452794e+03 5.092441074641352453e-18
4.260391305985246618e+03 5.281519259829642348e-18
4.261394359767040442e+03 5.261903498783559850e-18
4.262397413548834265e+03 5.276205037984295422e-18
4.263400467330628089e+03 5.287567604468630086e-18
4.264403521112421004e+03 5.272008337146507636e-18
4.265406574894214828e+03 5.182947041363841976e-18
4.266409628676008651e+03 5.258069930234682843e-18
4.267412682457802475e+03 4.974831707967950425e-18
4.268415736239596299e+03 4.942828917248886337e-18
4.269418790021390123e+03 5.232139885982676808e-18
4.270421843803183037e+03 5.205401686272206465e-18
4.271424897584976861e+03 5.372892111834087444e-18
4.272427951366770685e+03 5.337564468642866462e-18
4.273431005148564509e+03 5.087857666867196126e-18
4.274434058930357423e+03 5.105713187569765782e-18
4.275437112712151247e+03 5.147718659846127357e-18
4.276440166493945071e+03 5.253408767482946532e-18
4.277443220275738895e+03 5.181129725558062974e-18
4.278446274057532719e+03 5.163822625601615976e-18
4.279449327839326543e+03 5.456981638545003132e-18
4.280452381621120367e+03 5.090937673878037325e-18
4.281455435402914190e+03 5.175001144399657592e-18
4.282458489184708014e+03 5.390107394742541056e-18
4.283461542966500929e+03 5.262217413826023724e-18
4.284464596748294753e+03 5.370494115238296217e-18
4.285467650530088576e+03 5.466423905237295942e-18
4.286470704311881491e+03 5.495554311279269642e-18
4.287473758093675315e+03 5.336843994329332775e-18
4.288476811875469139e+03 5.221738089779822485e-18
4.289479865657262962e+03 5.273391796721002575e-18
4.290482919439056786e+03 5.282100354209960850e-18
4.291485973220850610e+03 5.287370735482842466e-18
4.292489027002644434e+03 5.286555962579477734e-18
4.293492080784437348e+03 5.295357577887348225e-18
4.294495134566231172e+03 5.241842714567923823e-18
4.295498188348024996e+03 5.485176089723873080e-18
4.296501242129817911e+03 5.645651196510691831e-18
4.297504295911612644e+03 5.664377324807973548e-18
4.298507349693405558e+03 5.677861195973200452e-18
4.299510403475199382e+03 5.767188016732495635e-18
4.300513457256993206e+03 5.529071256109612046e-18
4.301516511038787030e+03 5.662439240632761804e-18
4.302519564820580854e+03 5.587679070460525440e-18
4.303522618602374678e+03 5.808506929100438196e-18
4.304525672384168502e+03 5.888959342657958221e-18
4.305528726165961416e+03 5.776942130515720937e-18
4.306531779947755240e+03 5.567931374106740734e-18
4.307534833729549064e+03 5.448312372135141125e-18
4.308537887511342888e+03 5.488565875874115387e-18
4.309540941293135802e+03 5.532865947169699061e-18
4.310543995074930535e+03 5.695648887865540760e-18
4.311547048856723450e+03 5.877798608243086495e-18
4.312550102638517274e+03 6.011239798250447196e-18
4.313553156420311097e+03 6.285453480034226083e-18
4.314556210202104921e+03 6.179947006493393679e-18
4.315559263983897836e+03 5.941034084530927802e-18
4.316562317765691660e+03 6.151198757894419479e-18
4.317565371547485483e+03 6.336570346757859257e-18
4.318568425329279307e+03 6.473871161503392385e-18
4.319571479111073131e+03 6.671392792794317311e-18
4.320574532892866955e+03 6.537152959905536662e-18
4.321577586674660779e+03 6.953181794627856825e-18
4.322580640456453693e+03 7.341952546624717067e-18
4.323583694238248427e+03 7.516989754505225594e-18
4.324586748020041341e+03 7.319998345986947159e-18
4.325589801801835165e+03 7.476707713035118252e-18
4.326592855583628989e+03 7.984350109320136442e-18
4.327595909365421903e+03 8.477617760920208118e-18
4.328598963147215727e+03 9.083622685385744488e-18
4.329602016929009551e+03 9.660079891190274156e-18
4.330605070710803375e+03 1.016841629200922434e-17
4.331608124492597199e+03 1.080073383176007252e-17
4.332611178274391023e+03 1.117064652015194883e-17
4.333614232056184846e+03 1.156272434023779608e-17
4.334617285837977761e+03 1.179033714785217505e-17
4.335620339619771585e+03 1.202826241616325261e-17
4.336623393401565409e+03 1.189259817825965565e-17
4.337626447183358323e+03 1.159984324304550064e-17
4.338629500965152147e+03 1.170062196579528622e-17
4.339632554746945971e+03 1.121384933636498092e-17
4.340635608528739795e+03 1.035660236290687579e-17
4.341638662310533618e+03 9.725815934469863265e-18
4.342641716092327442e+03 9.537044219698524267e-18
4.343644769874121266e+03 9.505510440386777746e-18
4.344647823655915090e+03 9.838762484030303876e-18
4.345650877437708914e+03 1.014917028069695304e-17
4.346653931219501828e+03 1.055233066662978575e-17
4.347656985001295652e+03 1.064910500803420212e-17
4.348660038783089476e+03 1.077644615461429052e-17
4.349663092564883300e+03 1.066109333665193315e-17
4.350666146346676214e+03 1.066758505009924931e-17
4.351669200128470038e+03 1.059954530881370002e-17
4.352672253910263862e+03 1.042001651020702855e-17
4.353675307692057686e+03 9.962497950320273627e-18
4.354678361473851510e+03 9.524718401390871601e-18
4.355681415255645334e+03 9.034665173651180992e-18
4.356684469037438248e+03 8.638992426623178287e-18
4.357687522819232072e+03 8.015352011498011367e-18
4.358690576601025896e+03 7.473502388161475270e-18
4.359693630382819720e+03 7.375045561391126045e-18
4.360696684164613544e+03 6.872009733937415666e-18
4.361699737946406458e+03 6.710108981364861771e-18
4.362702791728201191e+03 6.607128717414766314e-18
4.363705845509994106e+03 6.398065021446582717e-18
4.364708899291787930e+03 6.273393600293509216e-18
4.365711953073581753e+03 6.095956327865678079e-18
4.366715006855375577e+03 6.200698486520511484e-18
4.367718060637169401e+03 6.111277367171385257e-18
4.368721114418962316e+03 5.800531253634201904e-18
4.369724168200756139e+03 5.782640577755598745e-18
4.370727221982549963e+03 5.831685357044786585e-18
4.371730275764343787e+03 5.905461182288084847e-18
4.372733329546137611e+03 5.733060199019782819e-18
4.373736383327931435e+03 5.676359863161416707e-18
4.374739437109724349e+03 5.624836437166713719e-18
4.375742490891518173e+03 5.735807265834071424e-18
4.376745544673311997e+03 5.682858194053633293e-18
4.377748598455105821e+03 5.642910333550997374e-18
4.378751652236898735e+03 5.521860309119681028e-18
4.379754706018692559e+03 5.586152095049752551e-18
4.380757759800486383e+03 5.643220939871011036e-18
4.381760813582280207e+03 5.690354104764588829e-18
4.382763867364074031e+03 5.677219303817859303e-18
4.383766921145867855e+03 5.544449784467891660e-18
4.384769974927661679e+03 5.532137614640346120e-18
4.385773028709455502e+03 5.612118948839017195e-18
4.386776082491249326e+03 5.533737381945023676e-18
4.387779136273042241e+03 5.353284209003824200e-18
4.388782190054836065e+03 5.256978465416419123e-18
4.389785243836629888e+03 5.084856242014547465e-18
4.390788297618422803e+03 5.135629415193664857e-18
4.391791351400216627e+03 5.259796256173081012e-18
4.392794405182010451e+03 5.244486797395949576e-18
4.393797458963804274e+03 5.459358542035174257e-18
4.394800512745598098e+03 5.514558372262369176e-18
4.395803566527391922e+03 5.242741032713156411e-18
4.396806620309185746e+03 5.440186563387726458e-18
4.397809674090978660e+03 5.517252085927148110e-18
4.398812727872772484e+03 5.407427315998482626e-18
4.399815781654566308e+03 5.506983879393221101e-18
4.400818835436359223e+03 5.224387135691523556e-18
4.401821889218153956e+03 5.381837242978235885e-18
4.402824942999946870e+03 5.336652915607833025e-18
4.403827996781741604e+03 5.408855856916361705e-18
4.404831050563534518e+03 5.431250944820622376e-18
4.405834104345328342e+03 5.386507091126404003e-18
4.406837158127122166e+03 5.375379857526340675e-18
4.407840211908915990e+03 5.040083023408583460e-18
4.408843265690709813e+03 5.129890436103771951e-18
4.409846319472502728e+03 5.126181358237084175e-18
4.410849373254296552e+03 4.964479542601849283e-18
4.411852427036090376e+03 4.845757618004563433e-18
4.412855480817884199e+03 4.805657556269217758e-18
4.413858534599677114e+03 4.679824773536119805e-18
4.414861588381471847e+03 4.718022319862593517e-18
4.415864642163264762e+03 4.802503516593553063e-18
4.416867695945058585e+03 4.854794152606398984e-18
4.417870749726852409e+03 4.891790632683445700e-18
4.418873803508646233e+03 4.745997981769443190e-18
4.419876857290439148e+03 4.697248092368630504e-18
4.420879911072232971e+03 4.856089517445657026e-18
4.421882964854026795e+03 5.088236929178051689e-18
4.422886018635820619e+03 4.810006044749409024e-18
4.423889072417614443e+03 4.762988685141588655e-18
4.424892126199408267e+03 5.052519270328011954e-18
4.425895179981202091e+03 4.978980845920516412e-18
4.426898233762995005e+03 4.755389790444370266e-18
4.427901287544789739e+03 4.960136844385945888e-18
4.428904341326582653e+03 4.946863490686613730e-18
4.429907395108376477e+03 5.087162007972039030e-18
4.430910448890170301e+03 4.989998064499110187e-18
4.431913502671963215e+03 4.845466864019251044e-18
4.432916556453757039e+03 4.790270342514506337e-18
4.433919610235550863e+03 4.877746346653214120e-18
4.434922664017344687e+03 4.857074689555207681e-18
4.435925717799138511e+03 4.742903085507576037e-18
4.436928771580932334e+03 4.828920770226352832e-18
4.437931825362726158e+03 4.850986640246817398e-18
4.438934879144519073e+03 4.901648144043240131e-18
4.439937932926312897e+03 4.952310061429969140e-18
4.440940986708106720e+03 5.002956262385059642e-18
4.441944040489899635e+03 5.053618179771788652e-18
4.442947094271694368e+03 5.104279683568211385e-18
4.443950148053487283e+03 5.241083776355906420e-18
4.444953201835281106e+03 5.167930818113860588e-18
4.445956255617074930e+03 5.026591294027537302e-18
4.446959309398868754e+03 5.051410434716884621e-18
4.447962363180662578e+03 5.270130637156012263e-18
4.448965416962456402e+03 5.309368363102771407e-18
4.449968470744250226e+03 5.348606089049530552e-18
4.450971524526043140e+03 5.387832234467713953e-18
4.451974578307836964e+03 5.427069960414473098e-18
4.452977632089630788e+03 5.466307686361232242e-18
4.453980685871424612e+03 5.505545412307991386e-18
4.454983739653217526e+03 5.705441051956943501e-18
4.455986793435012260e+03 5.681222444392309680e-18
4.456989847216805174e+03 5.756479336522384138e-18
4.457992900998598998e+03 5.826624252466880885e-18
4.458995954780392822e+03 5.986004999303291981e-18
4.459999008562186646e+03 6.003766635006336868e-18
